Total Timesteps: 123170	 Episode Num: 186	 Reward: -2945
Total Timesteps: 123180	 Episode Num: 186	 Reward: -2995
Total Timesteps: 123190	 Episode Num: 186	 Reward: -3045
Total Timesteps: 123200	 Episode Num: 186	 Reward: -3095
Total Timesteps: 123210	 Episode Num: 186	 Reward: -3145
Total Timesteps: 123220	 Episode Num: 186	 Reward: -3195
Total Timesteps: 123230	 Episode Num: 186	 Reward: -3245
Total Timesteps: 123240	 Episode Num: 186	 Reward: -3295
Total Timesteps: 123250	 Episode Num: 186	 Reward: -3345
Total Timesteps: 123260	 Episode Num: 186	 Reward: -3395
Total Timesteps: 123270	 Episode Num: 186	 Reward: -3445
Total Timesteps: 123280	 Episode Num: 186	 Reward: -3495
Total Timesteps: 123290	 Episode Num: 186	 Reward: -3511
Total Timesteps: 123300	 Episode Num: 186	 Reward: -3425
Total Timesteps: 123310	 Episode Num: 186	 Reward: -3475
Total Timesteps: 123320	 Episode Num: 186	 Reward: -3525
Total Timesteps: 123330	 Episode Num: 186	 Reward: -3575
Total Timesteps: 123340	 Episode Num: 186	 Reward: -3625
Total Timesteps: 123350	 Episode Num: 186	 Reward: -3675
Total Timesteps: 123360	 Episode Num: 186	 Reward: -3725
Total Timesteps: 123370	 Episode Num: 186	 Reward: -3775
Total Timesteps: 123380	 Episode Num: 186	 Reward: -3825
Total Timesteps: 123390	 Episode Num: 186	 Reward: -3875
Total Timesteps: 123400	 Episode Num: 186	 Reward: -3925
Total Timesteps: 123410	 Episode Num: 186	 Reward: -3975
Total Timesteps: 123420	 Episode Num: 186	 Reward: -4025
Total Timesteps: 123430	 Episode Num: 186	 Reward: -4075
Total Timesteps: 123440	 Episode Num: 186	 Reward: -4125
Total Timesteps: 123450	 Episode Num: 186	 Reward: -4175
Total Timesteps: 123460	 Episode Num: 186	 Reward: -4225
Total Timesteps: 123470	 Episode Num: 186	 Reward: -4275
Total Timesteps: 123480	 Episode Num: 186	 Reward: -4325
Total Timesteps: 123490	 Episode Num: 187	 Reward: -50
Total Timesteps: 123500	 Episode Num: 187	 Reward: -100
Total Timesteps: 123510	 Episode Num: 187	 Reward: -150
Total Timesteps: 123520	 Episode Num: 187	 Reward: -200
Total Timesteps: 123530	 Episode Num: 187	 Reward: -250
Total Timesteps: 123540	 Episode Num: 187	 Reward: -300
Total Timesteps: 123550	 Episode Num: 187	 Reward: -350
Total Timesteps: 123560	 Episode Num: 187	 Reward: -400
Total Timesteps: 123570	 Episode Num: 187	 Reward: -450
Total Timesteps: 123580	 Episode Num: 187	 Reward: -500
Total Timesteps: 123590	 Episode Num: 187	 Reward: -550
Total Timesteps: 123600	 Episode Num: 187	 Reward: -600
Total Timesteps: 123610	 Episode Num: 187	 Reward: -650
Total Timesteps: 123620	 Episode Num: 187	 Reward: -700
Total Timesteps: 123630	 Episode Num: 187	 Reward: -750
Total Timesteps: 123640	 Episode Num: 187	 Reward: -800
Total Timesteps: 123650	 Episode Num: 187	 Reward: -850
Total Timesteps: 123660	 Episode Num: 187	 Reward: -900
Total Timesteps: 123670	 Episode Num: 187	 Reward: -950
Total Timesteps: 123680	 Episode Num: 187	 Reward: -1000
Total Timesteps: 123690	 Episode Num: 187	 Reward: -1050
Total Timesteps: 123700	 Episode Num: 187	 Reward: -1100
Total Timesteps: 123710	 Episode Num: 187	 Reward: -1150
Total Timesteps: 123720	 Episode Num: 187	 Reward: -1200
Total Timesteps: 123730	 Episode Num: 187	 Reward: -1250
Total Timesteps: 123740	 Episode Num: 187	 Reward: -1300
Total Timesteps: 123750	 Episode Num: 187	 Reward: -1350
Total Timesteps: 123760	 Episode Num: 187	 Reward: -1400
Total Timesteps: 123770	 Episode Num: 187	 Reward: -1450
Total Timesteps: 123780	 Episode Num: 187	 Reward: -1500
Total Timesteps: 123790	 Episode Num: 187	 Reward: -1550
Total Timesteps: 123800	 Episode Num: 187	 Reward: -1600
Total Timesteps: 123810	 Episode Num: 187	 Reward: -1650
Total Timesteps: 123820	 Episode Num: 187	 Reward: -1700
Total Timesteps: 123830	 Episode Num: 187	 Reward: -1750
Total Timesteps: 123840	 Episode Num: 187	 Reward: -1800
Total Timesteps: 123850	 Episode Num: 187	 Reward: -1850
Total Timesteps: 123860	 Episode Num: 187	 Reward: -1900
Total Timesteps: 123870	 Episode Num: 187	 Reward: -1950
Total Timesteps: 123880	 Episode Num: 187	 Reward: -2000
Total Timesteps: 123890	 Episode Num: 187	 Reward: -2050
Total Timesteps: 123900	 Episode Num: 187	 Reward: -2100
Total Timesteps: 123910	 Episode Num: 187	 Reward: -2150
Total Timesteps: 123920	 Episode Num: 187	 Reward: -2200
Total Timesteps: 123930	 Episode Num: 187	 Reward: -2250
Total Timesteps: 123940	 Episode Num: 187	 Reward: -2300
Total Timesteps: 123950	 Episode Num: 187	 Reward: -2350
Total Timesteps: 123960	 Episode Num: 187	 Reward: -2400
Total Timesteps: 123970	 Episode Num: 187	 Reward: -2450
Total Timesteps: 123980	 Episode Num: 187	 Reward: -2500
Total Timesteps: 123990	 Episode Num: 187	 Reward: -2550
Total Timesteps: 124000	 Episode Num: 187	 Reward: -2600
Total Timesteps: 124010	 Episode Num: 187	 Reward: -2650
Total Timesteps: 124020	 Episode Num: 187	 Reward: -2700
Total Timesteps: 124030	 Episode Num: 187	 Reward: -2750
Total Timesteps: 124040	 Episode Num: 187	 Reward: -2800
Total Timesteps: 124050	 Episode Num: 187	 Reward: -2850
Total Timesteps: 124060	 Episode Num: 187	 Reward: -2900
Total Timesteps: 124070	 Episode Num: 187	 Reward: -2950
Total Timesteps: 124080	 Episode Num: 187	 Reward: -3000
Total Timesteps: 124090	 Episode Num: 187	 Reward: -3050
Total Timesteps: 124100	 Episode Num: 187	 Reward: -3100
Total Timesteps: 124110	 Episode Num: 187	 Reward: -3150
Total Timesteps: 124120	 Episode Num: 187	 Reward: -3200
Total Timesteps: 124130	 Episode Num: 187	 Reward: -3250
Total Timesteps: 124140	 Episode Num: 187	 Reward: -3300
Total Timesteps: 124150	 Episode Num: 187	 Reward: -3350
Total Timesteps: 124160	 Episode Num: 187	 Reward: -3400
Total Timesteps: 124170	 Episode Num: 187	 Reward: -3450
Total Timesteps: 124180	 Episode Num: 187	 Reward: -3500
Total Timesteps: 124190	 Episode Num: 187	 Reward: -3550
Total Timesteps: 124200	 Episode Num: 187	 Reward: -3600
Total Timesteps: 124210	 Episode Num: 187	 Reward: -3650
Total Timesteps: 124220	 Episode Num: 187	 Reward: -3700
Total Timesteps: 124230	 Episode Num: 187	 Reward: -3750
Total Timesteps: 124240	 Episode Num: 187	 Reward: -3800
Total Timesteps: 124250	 Episode Num: 187	 Reward: -3850
Total Timesteps: 124260	 Episode Num: 187	 Reward: -3900
Total Timesteps: 124270	 Episode Num: 187	 Reward: -3950
Total Timesteps: 124280	 Episode Num: 187	 Reward: -4000
Total Timesteps: 124290	 Episode Num: 187	 Reward: -4050
Total Timesteps: 124300	 Episode Num: 187	 Reward: -4100
Total Timesteps: 124310	 Episode Num: 187	 Reward: -4150
Total Timesteps: 124320	 Episode Num: 187	 Reward: -4200
Total Timesteps: 124330	 Episode Num: 187	 Reward: -4250
Total Timesteps: 124340	 Episode Num: 187	 Reward: -4300
Total Timesteps: 124350	 Episode Num: 187	 Reward: -4343
Total Timesteps: 124360	 Episode Num: 187	 Reward: -4393
Total Timesteps: 124370	 Episode Num: 187	 Reward: -4443
Total Timesteps: 124380	 Episode Num: 187	 Reward: -4493
Total Timesteps: 124390	 Episode Num: 187	 Reward: -4543
Total Timesteps: 124400	 Episode Num: 187	 Reward: -4593
Total Timesteps: 124410	 Episode Num: 187	 Reward: -4643
Total Timesteps: 124420	 Episode Num: 187	 Reward: -4693
Total Timesteps: 124430	 Episode Num: 187	 Reward: -4743
Total Timesteps: 124440	 Episode Num: 187	 Reward: -4793
Total Timesteps: 124450	 Episode Num: 187	 Reward: -4843
Total Timesteps: 124460	 Episode Num: 187	 Reward: -4893
Total Timesteps: 124470	 Episode Num: 187	 Reward: -4943
Total Timesteps: 124480	 Episode Num: 187	 Reward: -4993
Total Timesteps: 124490	 Episode Num: 188	 Reward: -45
Total Timesteps: 124500	 Episode Num: 188	 Reward: -95
Total Timesteps: 124510	 Episode Num: 188	 Reward: -145
Total Timesteps: 124520	 Episode Num: 188	 Reward: -195
Total Timesteps: 124530	 Episode Num: 188	 Reward: -245
Total Timesteps: 124540	 Episode Num: 188	 Reward: -295
Total Timesteps: 124550	 Episode Num: 188	 Reward: -345
Total Timesteps: 124560	 Episode Num: 188	 Reward: -395
Total Timesteps: 124570	 Episode Num: 188	 Reward: -445
Total Timesteps: 124580	 Episode Num: 188	 Reward: -495
Total Timesteps: 124590	 Episode Num: 188	 Reward: -545
Total Timesteps: 124600	 Episode Num: 188	 Reward: -595
Total Timesteps: 124610	 Episode Num: 188	 Reward: -645
Total Timesteps: 124620	 Episode Num: 188	 Reward: -695
Total Timesteps: 124630	 Episode Num: 188	 Reward: -745
Total Timesteps: 124640	 Episode Num: 188	 Reward: -795
Total Timesteps: 124650	 Episode Num: 188	 Reward: -845
Total Timesteps: 124660	 Episode Num: 188	 Reward: -895
Total Timesteps: 124670	 Episode Num: 188	 Reward: -945
Total Timesteps: 124680	 Episode Num: 188	 Reward: -995
Total Timesteps: 124690	 Episode Num: 188	 Reward: -1045
Total Timesteps: 124700	 Episode Num: 188	 Reward: -1095
Total Timesteps: 124710	 Episode Num: 188	 Reward: -1145
Total Timesteps: 124720	 Episode Num: 188	 Reward: -1195
Total Timesteps: 124730	 Episode Num: 188	 Reward: -1245
Total Timesteps: 124740	 Episode Num: 188	 Reward: -1295
Total Timesteps: 124750	 Episode Num: 188	 Reward: -1345
Total Timesteps: 124760	 Episode Num: 188	 Reward: -1395
Total Timesteps: 124770	 Episode Num: 188	 Reward: -1445
Total Timesteps: 124780	 Episode Num: 188	 Reward: -1495
Total Timesteps: 124790	 Episode Num: 188	 Reward: -1545
Total Timesteps: 124800	 Episode Num: 188	 Reward: -1595
Total Timesteps: 124810	 Episode Num: 188	 Reward: -1645
Total Timesteps: 124820	 Episode Num: 188	 Reward: -1695
Total Timesteps: 124830	 Episode Num: 188	 Reward: -1745
Total Timesteps: 124840	 Episode Num: 188	 Reward: -1795
Total Timesteps: 124850	 Episode Num: 188	 Reward: -1845
Total Timesteps: 124860	 Episode Num: 188	 Reward: -1895
Total Timesteps: 124870	 Episode Num: 188	 Reward: -1945
Total Timesteps: 124880	 Episode Num: 188	 Reward: -1995
Total Timesteps: 124890	 Episode Num: 188	 Reward: -2045
Total Timesteps: 124900	 Episode Num: 188	 Reward: -2095
Total Timesteps: 124910	 Episode Num: 188	 Reward: -2145
Total Timesteps: 124920	 Episode Num: 188	 Reward: -2195
Total Timesteps: 124930	 Episode Num: 188	 Reward: -2245
Total Timesteps: 124940	 Episode Num: 188	 Reward: -2295
Total Timesteps: 124950	 Episode Num: 188	 Reward: -2345
Total Timesteps: 124960	 Episode Num: 188	 Reward: -2395
Total Timesteps: 124970	 Episode Num: 188	 Reward: -2445
Total Timesteps: 124980	 Episode Num: 188	 Reward: -2495
Total Timesteps: 124990	 Episode Num: 188	 Reward: -2545
Total Timesteps: 125000	 Episode Num: 188	 Reward: -2595
Total Timesteps: 125010	 Episode Num: 188	 Reward: -2645
Total Timesteps: 125020	 Episode Num: 188	 Reward: -2695
Total Timesteps: 125030	 Episode Num: 188	 Reward: -2745
Total Timesteps: 125040	 Episode Num: 188	 Reward: -2795
Total Timesteps: 125050	 Episode Num: 188	 Reward: -2845
Total Timesteps: 125060	 Episode Num: 188	 Reward: -2895
Total Timesteps: 125070	 Episode Num: 188	 Reward: -2945
Total Timesteps: 125080	 Episode Num: 188	 Reward: -2995
Total Timesteps: 125090	 Episode Num: 188	 Reward: -3045
Total Timesteps: 125100	 Episode Num: 188	 Reward: -3095
Total Timesteps: 125110	 Episode Num: 188	 Reward: -3145
Total Timesteps: 125120	 Episode Num: 188	 Reward: -3195
Total Timesteps: 125130	 Episode Num: 188	 Reward: -3245
Total Timesteps: 125140	 Episode Num: 188	 Reward: -3295
Total Timesteps: 125150	 Episode Num: 188	 Reward: -3345
Total Timesteps: 125160	 Episode Num: 188	 Reward: -3395
Total Timesteps: 125170	 Episode Num: 188	 Reward: -3445
Total Timesteps: 125180	 Episode Num: 188	 Reward: -3495
Total Timesteps: 125190	 Episode Num: 188	 Reward: -3545
Total Timesteps: 125200	 Episode Num: 188	 Reward: -3595
Total Timesteps: 125210	 Episode Num: 188	 Reward: -3645
Total Timesteps: 125220	 Episode Num: 188	 Reward: -3695
Total Timesteps: 125230	 Episode Num: 188	 Reward: -3745
Total Timesteps: 125240	 Episode Num: 188	 Reward: -3795
Total Timesteps: 125250	 Episode Num: 188	 Reward: -3845
Total Timesteps: 125260	 Episode Num: 188	 Reward: -3895
Total Timesteps: 125270	 Episode Num: 188	 Reward: -3945
Total Timesteps: 125280	 Episode Num: 188	 Reward: -3995
Total Timesteps: 125290	 Episode Num: 188	 Reward: -4045
Total Timesteps: 125300	 Episode Num: 188	 Reward: -4095
Total Timesteps: 125310	 Episode Num: 188	 Reward: -4145
Total Timesteps: 125320	 Episode Num: 188	 Reward: -4195
Total Timesteps: 125330	 Episode Num: 188	 Reward: -4245
Total Timesteps: 125340	 Episode Num: 188	 Reward: -4295
Total Timesteps: 125350	 Episode Num: 188	 Reward: -4345
Total Timesteps: 125360	 Episode Num: 188	 Reward: -4395
Total Timesteps: 125370	 Episode Num: 188	 Reward: -4445
Total Timesteps: 125380	 Episode Num: 188	 Reward: -4495
Total Timesteps: 125390	 Episode Num: 188	 Reward: -4545
Total Timesteps: 125400	 Episode Num: 188	 Reward: -4595
Total Timesteps: 125410	 Episode Num: 188	 Reward: -4645
Total Timesteps: 125420	 Episode Num: 188	 Reward: -4695
Total Timesteps: 125430	 Episode Num: 188	 Reward: -4745
Total Timesteps: 125440	 Episode Num: 188	 Reward: -4795
Total Timesteps: 125450	 Episode Num: 188	 Reward: -4845
Total Timesteps: 125460	 Episode Num: 188	 Reward: -4895
Total Timesteps: 125470	 Episode Num: 188	 Reward: -4945
Total Timesteps: 125480	 Episode Num: 188	 Reward: -4995
Total Timesteps: 125490	 Episode Num: 189	 Reward: -40
Total Timesteps: 125500	 Episode Num: 189	 Reward: -90
Total Timesteps: 125510	 Episode Num: 189	 Reward: -140
Total Timesteps: 125520	 Episode Num: 189	 Reward: -190
Total Timesteps: 125530	 Episode Num: 189	 Reward: -240
Total Timesteps: 125540	 Episode Num: 189	 Reward: -290
Total Timesteps: 125550	 Episode Num: 189	 Reward: -340
Total Timesteps: 125560	 Episode Num: 189	 Reward: -390
Total Timesteps: 125570	 Episode Num: 189	 Reward: -440
Total Timesteps: 125580	 Episode Num: 189	 Reward: -490
Total Timesteps: 125590	 Episode Num: 189	 Reward: -540
Total Timesteps: 125600	 Episode Num: 189	 Reward: -576
Total Timesteps: 125610	 Episode Num: 189	 Reward: -556
Total Timesteps: 125620	 Episode Num: 189	 Reward: -585
Total Timesteps: 125630	 Episode Num: 189	 Reward: -635
Total Timesteps: 125640	 Episode Num: 189	 Reward: -685
Total Timesteps: 125650	 Episode Num: 189	 Reward: -735
Total Timesteps: 125660	 Episode Num: 189	 Reward: -785
Total Timesteps: 125670	 Episode Num: 189	 Reward: -835
Total Timesteps: 125680	 Episode Num: 189	 Reward: -885
Total Timesteps: 125690	 Episode Num: 189	 Reward: -935
Total Timesteps: 125700	 Episode Num: 189	 Reward: -915
Total Timesteps: 125710	 Episode Num: 189	 Reward: -895
Total Timesteps: 125720	 Episode Num: 189	 Reward: -924
Total Timesteps: 125730	 Episode Num: 189	 Reward: -974
Total Timesteps: 125740	 Episode Num: 189	 Reward: -1024
Total Timesteps: 125750	 Episode Num: 189	 Reward: -1074
Total Timesteps: 125760	 Episode Num: 189	 Reward: -1124
Total Timesteps: 125770	 Episode Num: 189	 Reward: -1174
Total Timesteps: 125780	 Episode Num: 189	 Reward: -1224
Total Timesteps: 125790	 Episode Num: 189	 Reward: -1274
Total Timesteps: 125800	 Episode Num: 189	 Reward: -1324
Total Timesteps: 125810	 Episode Num: 189	 Reward: -1374
Total Timesteps: 125820	 Episode Num: 189	 Reward: -1254
Total Timesteps: 125830	 Episode Num: 189	 Reward: -1236
Total Timesteps: 125840	 Episode Num: 189	 Reward: -1286
Total Timesteps: 125850	 Episode Num: 189	 Reward: -1336
Total Timesteps: 125860	 Episode Num: 189	 Reward: -1386
Total Timesteps: 125870	 Episode Num: 189	 Reward: -1436
Total Timesteps: 125880	 Episode Num: 189	 Reward: -1486
Total Timesteps: 125890	 Episode Num: 189	 Reward: -1536
Total Timesteps: 125900	 Episode Num: 189	 Reward: -1586
Total Timesteps: 125910	 Episode Num: 189	 Reward: -1636
Total Timesteps: 125920	 Episode Num: 189	 Reward: -1686
Total Timesteps: 125930	 Episode Num: 189	 Reward: -1736
Total Timesteps: 125940	 Episode Num: 189	 Reward: -1786
Total Timesteps: 125950	 Episode Num: 189	 Reward: -1836
Total Timesteps: 125960	 Episode Num: 189	 Reward: -1886
Total Timesteps: 125970	 Episode Num: 189	 Reward: -1936
Total Timesteps: 125980	 Episode Num: 189	 Reward: -1986
Total Timesteps: 125990	 Episode Num: 189	 Reward: -2036
Total Timesteps: 126000	 Episode Num: 189	 Reward: -2086
Total Timesteps: 126010	 Episode Num: 189	 Reward: -2136
Total Timesteps: 126020	 Episode Num: 189	 Reward: -2186
Total Timesteps: 126030	 Episode Num: 189	 Reward: -2236
Total Timesteps: 126040	 Episode Num: 189	 Reward: -2286
Total Timesteps: 126050	 Episode Num: 189	 Reward: -2336
Total Timesteps: 126060	 Episode Num: 189	 Reward: -2386
Total Timesteps: 126070	 Episode Num: 189	 Reward: -2436
Total Timesteps: 126080	 Episode Num: 189	 Reward: -2486
Total Timesteps: 126090	 Episode Num: 189	 Reward: -2536
Total Timesteps: 126100	 Episode Num: 189	 Reward: -2586
Total Timesteps: 126110	 Episode Num: 189	 Reward: -2636
Total Timesteps: 126120	 Episode Num: 189	 Reward: -2686
Total Timesteps: 126130	 Episode Num: 189	 Reward: -2736
Total Timesteps: 126140	 Episode Num: 189	 Reward: -2786
Total Timesteps: 126150	 Episode Num: 189	 Reward: -2836
Total Timesteps: 126160	 Episode Num: 189	 Reward: -2823
Total Timesteps: 126170	 Episode Num: 189	 Reward: -2831
Total Timesteps: 126180	 Episode Num: 189	 Reward: -2881
Total Timesteps: 126190	 Episode Num: 189	 Reward: -2931
Total Timesteps: 126200	 Episode Num: 189	 Reward: -2981
Total Timesteps: 126210	 Episode Num: 189	 Reward: -3031
Total Timesteps: 126220	 Episode Num: 189	 Reward: -3081
Total Timesteps: 126230	 Episode Num: 189	 Reward: -3131
Total Timesteps: 126240	 Episode Num: 189	 Reward: -3181
Total Timesteps: 126250	 Episode Num: 189	 Reward: -3231
Total Timesteps: 126260	 Episode Num: 189	 Reward: -3281
Total Timesteps: 126270	 Episode Num: 189	 Reward: -3212
Total Timesteps: 126280	 Episode Num: 189	 Reward: -3211
Total Timesteps: 126290	 Episode Num: 189	 Reward: -3261
Total Timesteps: 126300	 Episode Num: 189	 Reward: -3311
Total Timesteps: 126310	 Episode Num: 189	 Reward: -3361
Total Timesteps: 126320	 Episode Num: 189	 Reward: -3411
Total Timesteps: 126330	 Episode Num: 189	 Reward: -3461
Total Timesteps: 126340	 Episode Num: 189	 Reward: -3511
Total Timesteps: 126350	 Episode Num: 189	 Reward: -3561
Total Timesteps: 126360	 Episode Num: 189	 Reward: -3611
Total Timesteps: 126370	 Episode Num: 189	 Reward: -3610
Total Timesteps: 126380	 Episode Num: 189	 Reward: -3490
Total Timesteps: 126390	 Episode Num: 189	 Reward: -3421
Total Timesteps: 126400	 Episode Num: 189	 Reward: -3471
Total Timesteps: 126410	 Episode Num: 189	 Reward: -3521
Total Timesteps: 126420	 Episode Num: 189	 Reward: -3571
Total Timesteps: 126430	 Episode Num: 189	 Reward: -3621
Total Timesteps: 126440	 Episode Num: 189	 Reward: -3671
Total Timesteps: 126450	 Episode Num: 189	 Reward: -3721
Total Timesteps: 126460	 Episode Num: 189	 Reward: -3771
Total Timesteps: 126470	 Episode Num: 189	 Reward: -3821
Total Timesteps: 126480	 Episode Num: 189	 Reward: -3871
Total Timesteps: 126490	 Episode Num: 190	 Reward: -35
Total Timesteps: 126500	 Episode Num: 190	 Reward: -85
Total Timesteps: 126510	 Episode Num: 190	 Reward: -135
Total Timesteps: 126520	 Episode Num: 190	 Reward: -185
Total Timesteps: 126530	 Episode Num: 190	 Reward: -235
Total Timesteps: 126540	 Episode Num: 190	 Reward: -285
Total Timesteps: 126550	 Episode Num: 190	 Reward: -335
Total Timesteps: 126560	 Episode Num: 190	 Reward: -385
Total Timesteps: 126570	 Episode Num: 190	 Reward: -435
Total Timesteps: 126580	 Episode Num: 190	 Reward: -485
Total Timesteps: 126590	 Episode Num: 190	 Reward: -535
Total Timesteps: 126600	 Episode Num: 190	 Reward: -585
Total Timesteps: 126610	 Episode Num: 190	 Reward: -635
Total Timesteps: 126620	 Episode Num: 190	 Reward: -685
Total Timesteps: 126630	 Episode Num: 190	 Reward: -735
Total Timesteps: 126640	 Episode Num: 190	 Reward: -785
Total Timesteps: 126650	 Episode Num: 190	 Reward: -835
Total Timesteps: 126660	 Episode Num: 190	 Reward: -885
Total Timesteps: 126670	 Episode Num: 190	 Reward: -935
Total Timesteps: 126680	 Episode Num: 190	 Reward: -985
Total Timesteps: 126690	 Episode Num: 190	 Reward: -1035
Total Timesteps: 126700	 Episode Num: 190	 Reward: -966
Total Timesteps: 126710	 Episode Num: 190	 Reward: -948
Total Timesteps: 126720	 Episode Num: 190	 Reward: -998
Total Timesteps: 126730	 Episode Num: 190	 Reward: -1048
Total Timesteps: 126740	 Episode Num: 190	 Reward: -1098
Total Timesteps: 126750	 Episode Num: 190	 Reward: -1148
Total Timesteps: 126760	 Episode Num: 190	 Reward: -1198
Total Timesteps: 126770	 Episode Num: 190	 Reward: -1248
Total Timesteps: 126780	 Episode Num: 190	 Reward: -1298
Total Timesteps: 126790	 Episode Num: 190	 Reward: -1348
Total Timesteps: 126800	 Episode Num: 190	 Reward: -1398
Total Timesteps: 126810	 Episode Num: 190	 Reward: -1448
Total Timesteps: 126820	 Episode Num: 190	 Reward: -1498
Total Timesteps: 126830	 Episode Num: 190	 Reward: -1548
Total Timesteps: 126840	 Episode Num: 190	 Reward: -1598
Total Timesteps: 126850	 Episode Num: 190	 Reward: -1546
Total Timesteps: 126860	 Episode Num: 190	 Reward: -1511
Total Timesteps: 126870	 Episode Num: 190	 Reward: -1561
Total Timesteps: 126880	 Episode Num: 190	 Reward: -1611
Total Timesteps: 126890	 Episode Num: 190	 Reward: -1661
Total Timesteps: 126900	 Episode Num: 190	 Reward: -1711
Total Timesteps: 126910	 Episode Num: 190	 Reward: -1761
Total Timesteps: 126920	 Episode Num: 190	 Reward: -1811
Total Timesteps: 126930	 Episode Num: 190	 Reward: -1833
Total Timesteps: 126940	 Episode Num: 190	 Reward: -1813
Total Timesteps: 126950	 Episode Num: 190	 Reward: -1849
Total Timesteps: 126960	 Episode Num: 190	 Reward: -1899
Total Timesteps: 126970	 Episode Num: 190	 Reward: -1949
Total Timesteps: 126980	 Episode Num: 190	 Reward: -1999
Total Timesteps: 126990	 Episode Num: 190	 Reward: -2049
Total Timesteps: 127000	 Episode Num: 190	 Reward: -2099
Total Timesteps: 127010	 Episode Num: 190	 Reward: -2149
Total Timesteps: 127020	 Episode Num: 190	 Reward: -2199
Total Timesteps: 127030	 Episode Num: 190	 Reward: -2249
Total Timesteps: 127040	 Episode Num: 190	 Reward: -2299
Total Timesteps: 127050	 Episode Num: 190	 Reward: -2349
Total Timesteps: 127060	 Episode Num: 190	 Reward: -2399
Total Timesteps: 127070	 Episode Num: 190	 Reward: -2449
Total Timesteps: 127080	 Episode Num: 190	 Reward: -2499
Total Timesteps: 127090	 Episode Num: 190	 Reward: -2549
Total Timesteps: 127100	 Episode Num: 190	 Reward: -2599
Total Timesteps: 127110	 Episode Num: 190	 Reward: -2649
Total Timesteps: 127120	 Episode Num: 190	 Reward: -2699
Total Timesteps: 127130	 Episode Num: 190	 Reward: -2749
Total Timesteps: 127140	 Episode Num: 190	 Reward: -2799
Total Timesteps: 127150	 Episode Num: 190	 Reward: -2849
Total Timesteps: 127160	 Episode Num: 190	 Reward: -2899
Total Timesteps: 127170	 Episode Num: 190	 Reward: -2949
Total Timesteps: 127180	 Episode Num: 190	 Reward: -2999
Total Timesteps: 127190	 Episode Num: 190	 Reward: -2896
Total Timesteps: 127200	 Episode Num: 190	 Reward: -2776
Total Timesteps: 127210	 Episode Num: 190	 Reward: -2656
Total Timesteps: 127220	 Episode Num: 190	 Reward: -2689
Total Timesteps: 127230	 Episode Num: 190	 Reward: -2739
Total Timesteps: 127240	 Episode Num: 190	 Reward: -2636
Total Timesteps: 127250	 Episode Num: 190	 Reward: -2516
Total Timesteps: 127260	 Episode Num: 190	 Reward: -2396
Total Timesteps: 127270	 Episode Num: 190	 Reward: -2327
Total Timesteps: 127280	 Episode Num: 190	 Reward: -2377
Total Timesteps: 127290	 Episode Num: 190	 Reward: -2427
Total Timesteps: 127300	 Episode Num: 190	 Reward: -2477
Total Timesteps: 127310	 Episode Num: 190	 Reward: -2527
Total Timesteps: 127320	 Episode Num: 190	 Reward: -2577
Total Timesteps: 127330	 Episode Num: 190	 Reward: -2627
Total Timesteps: 127340	 Episode Num: 190	 Reward: -2677
Total Timesteps: 127350	 Episode Num: 190	 Reward: -2727
Total Timesteps: 127360	 Episode Num: 190	 Reward: -2777
Total Timesteps: 127370	 Episode Num: 190	 Reward: -2827
Total Timesteps: 127380	 Episode Num: 190	 Reward: -2877
Total Timesteps: 127390	 Episode Num: 190	 Reward: -2927
Total Timesteps: 127400	 Episode Num: 190	 Reward: -2977
Total Timesteps: 127410	 Episode Num: 190	 Reward: -2957
Total Timesteps: 127420	 Episode Num: 190	 Reward: -3000
Total Timesteps: 127430	 Episode Num: 190	 Reward: -3050
Total Timesteps: 127440	 Episode Num: 190	 Reward: -3100
Total Timesteps: 127450	 Episode Num: 190	 Reward: -3150
Total Timesteps: 127460	 Episode Num: 190	 Reward: -3200
Total Timesteps: 127470	 Episode Num: 190	 Reward: -3250
Total Timesteps: 127480	 Episode Num: 190	 Reward: -3300
Total Timesteps: 127490	 Episode Num: 191	 Reward: -30
Total Timesteps: 127500	 Episode Num: 191	 Reward: -80
Total Timesteps: 127510	 Episode Num: 191	 Reward: -130
Total Timesteps: 127520	 Episode Num: 191	 Reward: -180
Total Timesteps: 127530	 Episode Num: 191	 Reward: -230
Total Timesteps: 127540	 Episode Num: 191	 Reward: -280
Total Timesteps: 127550	 Episode Num: 191	 Reward: -330
Total Timesteps: 127560	 Episode Num: 191	 Reward: -380
Total Timesteps: 127570	 Episode Num: 191	 Reward: -430
Total Timesteps: 127580	 Episode Num: 191	 Reward: -480
Total Timesteps: 127590	 Episode Num: 191	 Reward: -530
Total Timesteps: 127600	 Episode Num: 191	 Reward: -580
Total Timesteps: 127610	 Episode Num: 191	 Reward: -630
Total Timesteps: 127620	 Episode Num: 191	 Reward: -680
Total Timesteps: 127630	 Episode Num: 191	 Reward: -688
Total Timesteps: 127640	 Episode Num: 191	 Reward: -668
Total Timesteps: 127650	 Episode Num: 191	 Reward: -704
Total Timesteps: 127660	 Episode Num: 191	 Reward: -754
Total Timesteps: 127670	 Episode Num: 191	 Reward: -787
Total Timesteps: 127680	 Episode Num: 191	 Reward: -718
Total Timesteps: 127690	 Episode Num: 191	 Reward: -768
Total Timesteps: 127700	 Episode Num: 191	 Reward: -818
Total Timesteps: 127710	 Episode Num: 191	 Reward: -868
